Occur Date,Occur Time,Location,Crime Type,Neighborhood,Latitude,Longitude
5/16/18,1030,1440 SPRING ST NW,LARCENY-NON VEHICLE,Midtown,33.79397,-84.38953
5/16/18,900,2531 LENOX RD NE,BURGLARY-NONRES,Lindridge/Martin Manor,33.82377,-84.3519
5/17/18,5,1325 DONALD LEE HOLLOWELL PKWY NW,LARCENY-FROM VEHICLE,,33.7726,-84.43123
5/17/18,135,1641 PEACHTREE ST NE @TRAVELODGE PEACHTRE,LARCENY-FROM VEHICLE,Midtown,33.79894,-84.39073
5/17/18,1413,1941 GRANGE DR SE,LARCENY-FROM VEHICLE,Thomasville Heights,33.70125,-84.36073
5/17/18,1300,730 LEXINGTON AVE SW,LARCENY-NON VEHICLE,Adair Park,33.72393,-84.41185
5/17/18,1800,98 FORSYTH ST SW,LARCENY-NON VEHICLE,Downtown,33.75741,-84.38886
5/17/18,730,1581 FAIRBURN RD SW,LARCENY-FROM VEHICLE,,33.71036,-84.50809
5/17/18,940,1046 RIDGE AVE SW,LARCENY-FROM VEHICLE,Peoplestown,33.72631,-84.39189
5/17/18,1045,360 PHARR RD NE,LARCENY-FROM VEHICLE,Buckhead Village,33.83752,-84.37574
5/17/18,1108,860 GLENWOOD AVE SE,LARCENY-FROM VEHICLE,Grant Park,33.74032,-84.35965
5/17/18,1200,3330 PIEDMONT RD NE ,LARCENY-FROM VEHICLE,Buckhead Forest,33.84564,-84.37462
5/17/18,1300,1059 RALPH D ABERNATHY BLVD SW,LARCENY-FROM VEHICLE,West End,33.73836,-84.42259
5/17/18,1430,1801 HOWELL MILL RD NW,LARCENY-FROM VEHICLE,Berkeley Park,33.80448,-84.41348
5/17/18,1300,144 MORELAND AVE NE,LARCENY-FROM VEHICLE,Reynoldstown,33.75736,-84.3496
5/17/18,1615,1302 W PEACHTREE ST NW,LARCENY-FROM VEHICLE,Midtown,33.79007,-84.3883
5/17/18,1715,2399 PARKLAND DR NE,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,33.8201,-84.36481
5/17/18,800,1155 JUNIPER ST NE,LARCENY-FROM VEHICLE,Midtown,33.78584,-84.38179
5/17/18,900,346 COPENHILL AVE NE,LARCENY-FROM VEHICLE,Inman Park,33.76382,-84.3574
5/17/18,1920,1735 DEFOOR PL NW,LARCENY-FROM VEHICLE,Underwood Hills,33.80224,-84.42161
5/17/18,1950,1163 W PEACHTREE ST NE,LARCENY-FROM VEHICLE,Midtown,33.78609,-84.38747
5/17/18,1930,1374 W PEACHTREE ST NW,LARCENY-FROM VEHICLE,Midtown,33.79214,-84.38835
5/17/18,1625,1130 DONALD LEE HOLLOWELL PKWY NW,LARCENY-NON VEHICLE,Bankhead,33.77137,-84.42406
5/17/18,1700,434 GRIFFIN ST NW,LARCENY-NON VEHICLE,English Avenue,33.76648,-84.41149
5/17/18,800,1014 FERN AVE SE,LARCENY-NON VEHICLE,Peoplestown,33.72677,-84.38491
5/17/18,1847,2161 PIEDMONT RD NE,ROBBERY-COMMERCIAL,Lindridge/Martin Manor,33.81558,-84.366
5/17/18,30,983 RALPH D ABERNATHY BLVD SW @HOWELL PARK,ROBBERY-PEDESTRIAN,West End,33.73854,-84.42
5/17/18,520,25 SOUTHSIDE INDUSTRIAL PKWY SE,AUTO THEFT,Blair Villa/Poole Creek,33.64992,-84.3885
5/17/18,300,1829 CAMPBELLTON ROAD,AUTO THEFT,Venetian Hills,33.71,-84.44863
5/17/18,1958,3644 CAMPBELLTON RD SW,AUTO THEFT,,33.68996,-84.50814
5/17/18,2125,2595 MARTIN L KING JR DR NW,AUTO THEFT,Harland Terrace,33.75383,-84.4725
5/17/18,1330,103 NATHAN RD SW,BURGLARY-NONRES,Adamsville,33.75403,-84.50225
5/17/18,2300,600 MARTIN ST SE,AGG ASSAULT,Summerhill,33.73817,-84.38376
5/17/18,530,144 MORELAND AVE NE,BURGLARY-RESIDENCE,Reynoldstown,33.75698,-84.34929
5/17/18,1100,717 LEE ST SW,BURGLARY-RESIDENCE,West End,33.73516,-84.41421
5/17/18,1330,3336 CEDAR ISLAND DR SW,BURGLARY-RESIDENCE,West Manor,33.73842,-84.49728
5/17/18,815,3345 ANNELAINE DR SW,BURGLARY-RESIDENCE,West Manor,33.73543,-84.4979
5/17/18,815,491 LINDBERGH PL NE,BURGLARY-RESIDENCE,Lindbergh/Morosgo,33.81949,-84.37115
5/17/18,150,1819 WILLIS MILL RD SW,AGG ASSAULT,Southwest,33.70525,-84.466
5/17/18,800,640 NEW TOWN CIR SE,AGG ASSAULT,Thomasville Heights,33.70652,-84.36352
5/17/18,1646,633 LYNN CIR SW,AGG ASSAULT,,33.73798,-84.4873
5/17/18,1739,2500 CENTER ST NW,AGG ASSAULT,Carey Park,33.78999,-84.47156
5/17/18,116,2482 DONALD LEE HOLLOWELL PKWY NW,ROBBERY-PEDESTRIAN,Center Hill,33.77571,-84.46651
5/17/18,2100,2874 3RD AVE SW,ROBBERY-PEDESTRIAN,Hammond Park,33.67592,-84.40435
5/17/18,1514,3400 STRATFORD RD ,BURGLARY-RESIDENCE,North Buckhead,33.84923,-84.36689
5/17/18,853,835 MARTIN L KING JR DR NW,LARCENY-NON VEHICLE,Vine City,33.75504,-84.41457
5/17/18,1010,1275 CAROLINE ST NE @TARGET - CAROLINE,LARCENY-NON VEHICLE,Edgewood,33.75674,-84.34619
5/17/18,1530,1275 CAROLINE ST NE @TARGET - CAROLINE,LARCENY-NON VEHICLE,Edgewood,33.75674,-84.34619
5/17/18,1536,2310 MARTIN L KING JR DR SW,LARCENY-NON VEHICLE,Florida Heights,33.75121,-84.46544
5/17/18,1345,434 PONCE DE LEON AVE NE,LARCENY-NON VEHICLE,Midtown,33.7731,-84.37327
5/17/18,1700,835 MARTIN L KING JR DR NW,LARCENY-NON VEHICLE,Vine City,33.75504,-84.41457
5/17/18,1812,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,LARCENY-NON VEHICLE,North Buckhead,33.84911,-84.37075
5/17/18,2000,144 MORELAND AVE NE,BURGLARY-RESIDENCE,Reynoldstown,33.75698,-84.34929
5/17/18,2200,198 ADAIR AVE SE,BURGLARY-RESIDENCE,Lakewood Heights,33.70642,-84.38156
5/17/18,800,1000 NORTHSIDE DR NW,BURGLARY-RESIDENCE,Home Park,33.78196,-84.40835
5/17/18,2030,931 NORTH AVE NW,BURGLARY-RESIDENCE,Bankhead,33.76906,-84.41787
5/17/18,2100,641 N HIGHLAND AVE NE,BURGLARY-RESIDENCE,Poncey-Highland,33.77185,-84.3524
5/17/18,2000,1391 COLLIER RD NW,BURGLARY-RESIDENCE,Underwood Hills,33.80989,-84.43402
5/17/18,2000,4500 TELL RD SW,AUTO THEFT,Lake Estates,33.6804,-84.53534
5/17/18,2200,3390 FAIRBURN RD SW,AUTO THEFT,Ben Hill,33.6639,-84.52377
5/17/18,1900,470 16TH ST NW,AUTO THEFT,Home Park,33.7883,-84.40387
5/17/18,2000,1009 AMSTERDAM AVE NE,AUTO THEFT,Virginia Highland,33.78734,-84.35409
5/17/18,2130,2440 BARGE RD SW,AUTO THEFT,,33.68847,-84.50615
5/17/18,800,650 PHIPPS BLVD,LARCENY-NON VEHICLE,North Buckhead,33.85398,-84.3646
5/17/18,1730,3060 PEACHTREE RD NW @CALL BOX 3,LARCENY-FROM VEHICLE,Peachtree Heights West,33.83953,-84.38123
5/17/18,1920,265 PEACHTREE CENTER AVE NE ,LARCENY-FROM VEHICLE,Downtown,33.76158,-84.38496
5/17/18,2315,301 PETERS ST SW,LARCENY-FROM VEHICLE,Castleberry Hill,33.74661,-84.40311
5/17/18,2000,720 RALPH MCGILL BLVD NE,LARCENY-FROM VEHICLE,Old Fourth Ward,33.76547,-84.36417
5/17/18,2000,71 IVY TRL NE,LARCENY-FROM VEHICLE,North Buckhead,33.85716,-84.37994
5/17/18,2300,464 COOPER ST SW,LARCENY-FROM VEHICLE,Mechanicsville,33.74217,-84.39686
5/17/18,1600,635 PONCE DE LEON AVE NE,LARCENY-FROM VEHICLE,Old Fourth Ward,33.7733,-84.36594
5/17/18,430,424 LINCOLN ST SW,LARCENY-FROM VEHICLE,Joyland,33.71057,-84.40072
5/17/18,939,1341 SPRING ST NW,LARCENY-FROM VEHICLE,Midtown,33.79123,-84.38914
5/17/18,2130,436 HOLDERNESS ST SW,LARCENY-FROM VEHICLE,West End,33.7432,-84.42682
5/17/18,1900,1700 STANTON RD SW,LARCENY-NON VEHICLE,,33.70907,-84.44364
5/17/18,1000,200 TED TURNER DR NW,LARCENY-NON VEHICLE,Downtown,33.76004,-84.38918
5/17/18,1800,3096 DAWSON LN SW,LARCENY-FROM VEHICLE,Princeton Lakes,33.66901,-84.50993
5/17/18,1500,EVANS DR SW/HOOD DR SW,LARCENY-FROM VEHICLE,Fairburn Mays,33.74349,-84.50968
5/17/18,1000,2305 PEMBERTON RD SW,LARCENY-NON VEHICLE,Ben Hill Acres,33.69267,-84.50857
5/17/18,1200,436 ASHBURTON AVE SE,BURGLARY-NONRES,East Lake,33.74063,-84.29316
5/17/18,1709,3655 ROSWELL RD NE,LARCENY-NON VEHICLE,North Buckhead,33.85547,-84.38135
5/18/18,44,4511 CAMPBELLTON RD SW,LARCENY-NON VEHICLE,,33.69625,-84.53567
5/18/18,430,1720 MARIETTA BLVD NW,LARCENY-NON VEHICLE,Hills Park,33.80169,-84.43644
5/18/18,850,1700 MONROE DR NE @KROGER - MONROE,LARCENY-NON VEHICLE,Piedmont Heights,33.80052,-84.37307
5/18/18,1213,3393 PEACHTREE RD NE,LARCENY-NON VEHICLE,Lenox,33.84676,-84.36212
5/18/18,1330,650 PONCE DE LEON,LARCENY-NON VEHICLE,Midtown,33.77469,-84.36561
5/18/18,1613,835 MARTIN L KING JR DR NW,LARCENY-NON VEHICLE,Vine City,33.75504,-84.41457
5/18/18,1752,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,LARCENY-NON VEHICLE,North Buckhead,33.84911,-84.37075
5/18/18,2210,808 ELOISE CT SE,BURGLARY-RESIDENCE,Grant Park,33.73439,-84.361
5/18/18,1630,138 LAMAR AVE NW,ROBBERY-PEDESTRIAN,Dixie Hills,33.75505,-84.45928
5/18/18,1300,49 1ST AVE SE,AUTO THEFT,Kirkwood,33.7503,-84.31149
5/18/18,930,2625 PIEDMONT RD NE,AUTO THEFT,Lindbergh/Morosgo,33.82742,-84.36532
5/18/18,945,1138 PEACHTREE ST NE,AUTO THEFT,Midtown,33.78559,-84.38365
5/18/18,234,912 MARTIN L KING JR DR SW,AGG ASSAULT,Atlanta University Center,33.75462,-84.4171
5/18/18,452,2520 PIEDMONT RD NE,AGG ASSAULT,Lindbergh/Morosgo,33.82391,-84.36769
5/18/18,1705,3144 REEVES CIRCLE,AGG ASSAULT,,33.75431,-84.48969
5/18/18,1800,642 JOSEPH E LOWERY BLVD NW,AGG ASSAULT,Bankhead,33.77232,-84.41748
5/18/18,1853,1980 CAMPBELLTON RD SW,AGG ASSAULT,Campbellton Road,33.70769,-84.45372
5/18/18,1950,912 MARTIN L KING JR DR SW,AGG ASSAULT,Atlanta University Center,33.75427,-84.41723
5/18/18,730,7 WHATLEY ST SE,BURGLARY-RESIDENCE,Lakewood Heights,33.70695,-84.37867
5/18/18,1200,165 HERMER CIR NW,BURGLARY-RESIDENCE,,33.75856,-84.48541
5/18/18,930,201 MOURY AVE SW,BURGLARY-RESIDENCE,The Villages at Carver,33.71691,-84.39276
5/18/18,1200,1391 COLLIER RD NW,BURGLARY-RESIDENCE,Underwood Hills,33.80989,-84.43402
5/18/18,1030,3824 VERMONT RD NE,BURGLARY-RESIDENCE,Brookhaven,33.85952,-84.3563
5/18/18,2024,3440 BOULDER PARK DR SW,AGG ASSAULT,Mays,33.75004,-84.50063
5/18/18,200,1360 BEECHWOOD HILLS CT NW,AUTO THEFT,Mt. Paran/Northside,33.86098,-84.43241
5/18/18,100,1951 MORELAND AVE SE,AUTO THEFT,Thomasville Heights,33.70245,-84.34959
5/18/18,1244,3393 PEACHTREE RD NE,AUTO THEFT,Lenox,33.84676,-84.36212
5/18/18,1830,1800 BOND DR SW,AUTO THEFT,Betmar LaVilla,33.70731,-84.40176
5/18/18,2030,655 CLEVELAND AVE SW,AUTO THEFT,Perkerson,33.6824,-84.41029
5/18/18,2222,3 JOSEPH E LOWERY BLVD SW,AUTO THEFT,Ashview Heights,33.75459,-84.41766
5/18/18,1100,1968 PEACHTREE RD NW,LARCENY-NON VEHICLE,,33.81,-84.39583
5/18/18,1530,375 18TH ST NW @TARGET - 18TH,LARCENY-NON VEHICLE,Atlantic Station,33.79303,-84.39921
5/18/18,5,2925 SAINT PATRICK ST SE,LARCENY-FROM VEHICLE,East Lake,33.75032,-84.29104
5/18/18,600,674 N HIGHLAND AVE NE,LARCENY-FROM VEHICLE,Poncey-Highland,33.7729,-84.35263
5/18/18,500,446 HOLDERNESS ST SW,LARCENY-FROM VEHICLE,West End,33.74289,-84.42686
5/18/18,500,139 BOWEN CIR SW,LARCENY-FROM VEHICLE,High Point,33.71679,-84.39639
5/18/18,1302,3800 PRINCETON LAKES PKWY SW,LARCENY-FROM VEHICLE,Princeton Lakes,33.65635,-84.51327
5/18/18,100,2423 MARTIN L KING JR DR NW,LARCENY-FROM VEHICLE,Florida Heights,33.75183,-84.46623
5/18/18,1415,1418 WOODWARD AVE SE,LARCENY-FROM VEHICLE,Grant Park,33.74576,-84.37389
5/18/18,1200,981 HOWELL MILL RD NW @HUMANE SOCIETY,LARCENY-FROM VEHICLE,Home Park,33.78177,-84.41058
5/18/18,1439,1025 HOWELL MILL RD NW,LARCENY-FROM VEHICLE,Home Park,33.78285,-84.41126
5/18/18,1500,501 EDGEWOOD AVE SE,LARCENY-FROM VEHICLE,Old Fourth Ward,33.75394,-84.371
5/18/18,600,1073 W PEACHTREE ST NE,LARCENY-FROM VEHICLE,Midtown,33.78388,-84.38736
5/18/18,1530,2125 NORTHSIDE DR NW,LARCENY-FROM VEHICLE,,33.81356,-84.40761
5/18/18,1700,3170 DONALD LEE HOLLOWELL PKWY NW,LARCENY-FROM VEHICLE,Collier Heights,33.78577,-84.49055
5/18/18,230,316 PETERS ST SW,LARCENY-FROM VEHICLE,Castleberry Hill,33.74586,-84.40382
5/18/18,2100,907 MARIETTA ST NW,LARCENY-FROM VEHICLE,Marietta Street Artery,33.77714,-84.40791
5/18/18,300,112 COURTLAND ST NE,LARCENY-NON VEHICLE,Downtown,33.75756,-84.38434
5/18/18,1918,87 PEACHTREE ST SW,LARCENY-NON VEHICLE,Downtown,33.75243,-84.39198
5/18/18,1300,786 CLEVELAND AVE SW,LARCENY-FROM VEHICLE,Hammond Park,33.68069,-84.41464
5/18/18,1411,3755 CARMIA DR SW,LARCENY-FROM VEHICLE,Princeton Lakes,33.65571,-84.50908
5/18/18,1230,3131 CAMPBELLTON RD SW @WESTGATE PLAZA,LARCENY-FROM VEHICLE,Southwest,33.69258,-84.49266
5/18/18,2215,688 SPRING ST NW,LARCENY-FROM VEHICLE,Midtown,33.77369,-84.38918
5/18/18,2245,550 AMSTERDAM AVE NE @RED CHAIR,LARCENY-FROM VEHICLE,Morningside/Lenox Park,33.78858,-84.36891
5/18/18,2345,314 TRENHOLM ST SW,LARCENY-FROM VEHICLE,Castleberry Hill,33.74635,-84.40462
5/18/18,2200,2524 VERBENA CIR NW,LARCENY-FROM VEHICLE,Dixie Hills,33.75589,-84.46566
5/18/18,2130,3247 ROSWELL RD NE,LARCENY-FROM VEHICLE,Buckhead Forest,33.84376,-84.37894
5/18/18,2230,924 TIFT AVE SW,LARCENY-FROM VEHICLE,Adair Park,33.7297,-84.41018
5/18/18,2030,381 KENDRICK AVE SE,LARCENY-FROM VEHICLE,Grant Park,33.72887,-84.37496
5/18/18,1428,2452 MOROSGO WAY NE,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,33.82266,-84.3643
5/18/18,2200,3365 PIEDMONT RD NE,LARCENY-FROM VEHICLE,North Buckhead,33.84687,-84.37284
5/18/18,2000,669 ANTONE ST NW,AUTO THEFT,Berkeley Park,33.79838,-84.41001
5/18/18,2300,887 BRIDGEWATER ST SW,AUTO THEFT,Sylvan Hills,33.70295,-84.41766
5/18/18,2200,540 HUMPHRIES ST SW,AUTO THEFT,Mechanicsville,33.7399,-84.40488
5/18/18,2200,1004 KATHERWOOD DR SW,AUTO THEFT,Sylvan Hills,33.71042,-84.42103
5/18/18,2230,736 PENN AVE NE,AUTO THEFT,Midtown,33.77469,-84.37914
5/18/18,2302,3242 PEACHTREE RD NE,AUTO THEFT,Buckhead Forest,33.84425,-84.37311
5/18/18,1500,3338 PEACHTREE RD NE,AUTO THEFT,North Buckhead,33.84635,-84.3684
5/18/18,2330,3557 COLLIER DR NW,BURGLARY-RESIDENCE,Fairburn Heights,33.76823,-84.50396
5/18/18,2300,1685 MARTIN L KING JR DR NW,AGG ASSAULT,Mozley Park,33.75176,-84.44224
5/18/18,1800,560 WINDSOR ST SW,AUTO THEFT,Mechanicsville,33.73971,-84.3982
5/18/18,1500,3331 RUBY H HARPER BLVD SE,BURGLARY-RESIDENCE,Blair Villa/Poole Creek,33.66426,-84.3805
5/18/18,1830,1234 LOGAN CIR NW,AUTO THEFT,Underwood Hills,33.80615,-84.42895
5/18/18,1600,560 BOULEVARD PL NE,LARCENY-FROM VEHICLE,Old Fourth Ward,33.76999,-84.36871
5/18/18,1057,3535 PEACHTREE RD NE,LARCENY-NON VEHICLE,Lenox,33.85182,-84.3595
5/18/18,1330,760 MYRTLE ST NE,LARCENY-FROM VEHICLE,Midtown,33.77541,-84.3803
5/18/18,100,77 LAMAR AVE NW,LARCENY-FROM VEHICLE,Dixie Hills,33.7529,-84.45934
5/18/18,1830,1000 NORTHSIDE DR NW,LARCENY-FROM VEHICLE,Home Park,33.78194,-84.40758
5/18/18,1700,263 BARFIELD AVE SW,LARCENY-NON VEHICLE,Florida Heights,33.74863,-84.46202
5/19/18,500,124 PARK AVE SE,LARCENY-FROM VEHICLE,South Atlanta,33.71171,-84.38701
5/19/18,930,391 17TH ST NW,LARCENY-FROM VEHICLE,Atlantic Station,33.79146,-84.40053
5/19/18,1200,1429 ALLENE AVE SW,LARCENY-NON VEHICLE,Capitol View,33.7159,-84.41313
5/19/18,1000,186 NORTHSIDE DR SW,LARCENY-NON VEHICLE,Castleberry Hill,33.74968,-84.40386
5/19/18,1537,2231 CAMPBELLTON RD SW @ADAMS PARK BRANCH,LARCENY-NON VEHICLE,Adams Park,33.70573,-84.46168
5/19/18,115,65 W PEACHTREE PL NW,LARCENY-FROM VEHICLE,Downtown,33.76409,-84.3885
5/19/18,50,1785 ELLSWORTH INDUSTRIAL BLVD NW,LARCENY-FROM VEHICLE,Underwood Hills,33.80407,-84.42665
5/19/18,245,1075 PEACHTREE ST NE,LARCENY-FROM VEHICLE,Midtown,33.78363,-84.38295
5/19/18,330,1050 LENOX PARK BLVD NE @ASPIRE LENOX PARK,LARCENY-FROM VEHICLE,Pine Hills,33.85154,-84.34837
5/19/18,230,3773 VERMONT RD NE,LARCENY-FROM VEHICLE,Brookhaven,33.85792,-84.35312
5/19/18,700,3600 PIEDMONT RD NE,LARCENY-FROM VEHICLE,Buckhead Forest,33.85211,-84.38044
5/19/18,1000,1888 JOSEPH E BOONE BLVD NW,LARCENY-FROM VEHICLE,Dixie Hills,33.76335,-84.44918
5/19/18,1015,329 MARIETTA ST NW,LARCENY-FROM VEHICLE,Downtown,33.7623,-84.39643
5/19/18,1143,360 MARIETTA ST NW,LARCENY-FROM VEHICLE,Downtown,33.76215,-84.38675
5/19/18,100,1735 DEFOOR AVE NW,LARCENY-FROM VEHICLE,Underwood Hills,33.80245,-84.42035
5/19/18,1426,655 CLEVELAND AVE SW,LARCENY-FROM VEHICLE,Perkerson,33.6824,-84.41029
5/19/18,1310,1122 OLD CHATTAHOOCHEE AVE NW,LARCENY-FROM VEHICLE,Blandtown,33.79995,-84.42484
5/19/18,1335,207 PEACHTREE CENTER AVE NE,LARCENY-FROM VEHICLE,Downtown,33.7602,-84.38554
5/19/18,500,181 PEACHTREE ST NE @RITZ,LARCENY-FROM VEHICLE,Downtown,33.75861,-84.3872
5/19/18,1800,3393 PEACHTREE RD,LARCENY-FROM VEHICLE,Lenox,33.84676,-84.36212
5/19/18,2020,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,LARCENY-FROM VEHICLE,Greenbriar,33.68677,-84.49773
5/19/18,1800,1025 OAK ST SW,LARCENY-FROM VEHICLE,West End,33.74094,-84.42141
5/19/18,1830,741 PIEDMONT AVE NE,LARCENY-FROM VEHICLE,Midtown,33.7748,-84.38121
5/19/18,1920,441 16TH ST NW @IKEA,LARCENY-FROM VEHICLE,Atlantic Station,33.78874,-84.40468
5/19/18,2200,3500 PEACHTREE RD NE @PHIPPS PLAZA,LARCENY-FROM VEHICLE,North Buckhead,33.85252,-84.36116
5/19/18,2208,1812 GLENVIEW DR SW,LARCENY-FROM VEHICLE,Heritage Valley,33.70597,-84.49938
5/19/18,1130,357 TERRY ST SE,LARCENY-FROM VEHICLE,Capitol Gateway,33.74523,-84.38483
5/19/18,1020,55 MAPLE ST NW,LARCENY-NON VEHICLE,Vine City,33.75569,-84.40528
5/19/18,730,58 SPRINGSIDE DR,LARCENY-NON VEHICLE,The Villages at Carver,33.71347,-84.39079
5/19/18,1920,3324 NORTHSIDE PKWY NW,LARCENY-NON VEHICLE,West Paces Ferry/Northside,33.84907,-84.43003
5/19/18,1950,2832 GLENWOOD AVE SE,LARCENY-NON VEHICLE,East Lake,33.73959,-84.2949
5/19/18,1310,931 MONROE DR NE @TRADER JOES - MONROE,ROBBERY-COMMERCIAL,Midtown,33.77909,-84.36717
5/19/18,139,1678 HOWELL MILL RD NW,AUTO THEFT,Underwood Hills,33.79991,-84.41625
5/19/18,0,2275 COUNTRY CLUB LN SW,AUTO THEFT,Southwest,33.69367,-84.49633
5/19/18,30,755 CATHERINE ST SW,AUTO THEFT,Adair Park,33.7261,-84.41235
5/19/18,630,259 RICHARDSON ST SW,AUTO THEFT,Mechanicsville,33.74083,-84.39654
5/19/18,1520,1962 MARKONE ST NW,AUTO THEFT,Grove Park,33.76961,-84.45113
5/19/18,1718,1919 METROPOLITAN PKWY SW,AUTO THEFT,Sylvan Hills,33.70278,-84.41017
5/19/18,1745,3356 PEACHTREE RD NE,AUTO THEFT,North Buckhead,33.84684,-84.3682
5/19/18,2000,3755 CARMIA DR SW,AUTO THEFT,Princeton Lakes,33.65571,-84.50908
5/19/18,100,995 FOREST OVERLOOK TRL SW,AGG ASSAULT,Midwest Cascade,33.7232,-84.54598
5/19/18,1930,2647 FAIRLANE DR SE,AGG ASSAULT,Rosedale Heights,33.6825,-84.3806
5/19/18,2115,2421 BEECHER RD SW,AGG ASSAULT,Cascade Avenue/Road,33.72346,-84.46449
5/19/18,500,1217 JOSEPH E BOONE BLVD NW,AGG ASSAULT,Bankhead,33.76361,-84.42787
5/19/18,835,2528 BUTNER RD SW,AGG ASSAULT,Butner/Tell,33.68624,-84.52971
5/19/18,1725,1324 ALMONT DR SW,AGG ASSAULT,Oakland City,33.7257,-84.43128
5/19/18,2130,841 OAK ST SW,AGG ASSAULT,West End,33.74074,-84.41564
5/19/18,923,2561 PIEDMONT RD NE,ROBBERY-COMMERCIAL,Lindbergh/Morosgo,33.82561,-84.36464
5/19/18,1100,256 GLENN ST SW,AGG ASSAULT,Mechanicsville,33.738,-84.39625
5/19/18,1630,DARGAN PL SW / LUCILE AVE SW,AUTO THEFT,West End,33.7423,-84.42523
5/19/18,530,868 JOSEPH E BOONE BLVD,ROBBERY-PEDESTRIAN,Vine City,33.76319,-84.41612
5/19/18,1815,3715 ADAMSVILLE DR SW,ROBBERY-PEDESTRIAN,Adamsville,33.76207,-84.50918
5/19/18,526,2678 FOREST PARK RD SE,HOMICIDE,South River Gardens,33.68052,-84.35783
5/19/18,147,3201 DOWNWOOD CIR NW,ROBBERY-RESIDENCE,,33.84133,-84.42603
5/19/18,1310,230 18TH STREET,LARCENY-NON VEHICLE,Atlantic Station,33.79212,-84.39554
5/19/18,1722,3030 HEADLAND DR SW,LARCENY-NON VEHICLE,Greenbriar,33.68841,-84.48742
5/19/18,1723,3113 CAMPBELLTON RD SW,LARCENY-NON VEHICLE,Southwest,33.69261,-84.49098
5/19/18,1845,1275 CAROLINE ST NE @TARGET - CAROLINE,LARCENY-NON VEHICLE,Edgewood,33.75674,-84.34619
5/19/18,1950,1801 HOWELL MILL RD NW,LARCENY-NON VEHICLE,Berkeley Park,33.80388,-84.41278
5/19/18,1000,4279 ROSWELL RD,LARCENY-NON VEHICLE,North Buckhead,33.87145,-84.38094
5/19/18,2000,820 W MARIETTA ST NW,BURGLARY-RESIDENCE,English Avenue,33.78045,-84.41554
5/19/18,1500,226 COURTLAND ST NE ,AUTO THEFT,Downtown,33.76051,-84.38429
5/19/18,2000,1959 METROPOLITAN PKWY SW,BURGLARY-NONRES,Sylvan Hills,33.7008,-84.41018
5/19/18,2200,968 SAINT CHARLES AVE NE,BURGLARY-RESIDENCE,Virginia Highland,33.7755,-84.35613
5/19/18,2300,1405 LORENZO DR SW,BURGLARY-RESIDENCE,Venetian Hills,33.71669,-84.43303
5/19/18,2010,1036 JUNIPER ST NE,AUTO THEFT,Midtown,33.7828,-84.38248
5/19/18,2300,1935 ALISON CT SW,AUTO THEFT,Fort Valley,33.70055,-84.45149
5/19/18,1200,207 PEACHTREE ST NE,AUTO THEFT,Downtown,33.75951,-84.38724
5/19/18,1800,884 WASHINGTON ST SW,AUTO THEFT,Peoplestown,33.7306,-84.39066
5/19/18,2200,925 BOWEN ST NW,LARCENY-FROM VEHICLE,Berkeley Park,33.79722,-84.41797
5/19/18,1800,405 FAIRBURN RD SW,LARCENY-FROM VEHICLE,Wildwood (NPU-H),33.74367,-84.50959
5/19/18,2300,1715 VALLEYRIDGE DR,LARCENY-FROM VEHICLE,Heritage Valley,33.70833,-84.50083
5/19/18,2200,3652 ROSWELL RD NW ,LARCENY-FROM VEHICLE,Tuxedo Park,33.85409,-84.38301
5/19/18,2230,119 PHARR RD NW,LARCENY-FROM VEHICLE,Peachtree Heights West,33.8368,-84.38533
5/19/18,2300,1700 NORTHSIDE DR,LARCENY-FROM VEHICLE,Berkeley Park,33.80077,-84.40869
5/19/18,1600,100 LUCKIE ST NW,LARCENY-FROM VEHICLE,Downtown,33.75843,-84.38761
5/19/18,2230,889 W PEACHTREE ST NE,LARCENY-FROM VEHICLE,Midtown,33.77889,-84.38717
5/19/18,2000,497 REED ST SE,LARCENY-FROM VEHICLE,Summerhill,33.74074,-84.38572
5/19/18,1730,2730 GREENBRIAR PKWY SW,LARCENY-NON VEHICLE,Greenbriar,33.68922,-84.48866
5/19/18,1700,754 FOX ST NW,LARCENY-NON VEHICLE,English Avenue,33.77199,-84.41199
5/19/18,2200,63 ADAIR AVE SE,BURGLARY-RESIDENCE,Lakewood Heights,33.70598,-84.38616
5/19/18,1600,797 PRYOR ST SW,AGG ASSAULT,Mechanicsville,33.73294,-84.39408
5/19/18,1000,841 MEMORIAL DR SE,LARCENY-NON VEHICLE,Reynoldstown,33.74652,-84.35999
5/19/18,2200,950 PONCE DE LEON AVE,BURGLARY-RESIDENCE,Virginia Highland,33.77391,-84.35634
5/19/18,1930,360 PHARR RD NE,LARCENY-FROM VEHICLE,Buckhead Village,33.8371,-84.37588
5/19/18,0,421 SAWTELL AVE SE,LARCENY-FROM VEHICLE,Lakewood Heights,33.70822,-84.37541
5/20/18,854,25 PEACHTREE ST SE,LARCENY-NON VEHICLE,Downtown,33.75445,-84.38954
5/20/18,1000,835 MARTIN L KING JR DR NW,LARCENY-NON VEHICLE,Vine City,33.75504,-84.41457
